id,display_name,first_name,last_name,created_by,historical_significance,prefix,suffix,title,birth_year_type,birth_year,death_year_type,death_year,gender,approved_by,approved_on,odnb_id,created_at,updated_at,search_names_all,citation,aliases
10011086,Henry Siddall,Henry,Siddall,2,Church of England clergyman,,,,AF,1462,IN,1572,male,2,2015-07-11 04:24:39.445040,25513,2015-02-25 00:42:37.819758,2015-07-11 04:24:39.444834,"Henry Siddall, Henry, Henry Siddall",,
10011141,Phylip Sion Phylip,Phylip,Sion Phylip,2,Welsh-language poet,,,,AF,1566,IN,1676,male,2,2015-07-11 15:16:45.251372,68901,2015-02-25 00:42:38.856729,2015-07-11 15:16:45.251194,"Phylip Sion Phylip, Phylip, Phylip Sion Phylip",,
10011172,Edward Slaughter,Edward,Slaughter,2,Jesuit and Hebraist,,,,IN,1655,IN,1729,male,2,2015-07-09 01:45:29.394734,25720,2015-02-25 00:42:39.462101,2015-07-09 01:45:29.394543,"Edward Slaughter, Edward, Edward Slaughter",,
10051115,Elizabeth Cervington,Elizabeth,Cervington,31,,,,,AF/IN,1483,AF/IN,1593,female,31,,,2016-01-13 21:29:17.788869,2016-01-13 21:29:17.788869,"Elizabeth, Elizabeth Cervington",,
10004096,Henry Fairfax,Henry,Fairfax,2,Church of England clergyman,,,,IN,1588,IN,1665,male,2,2015-07-09 08:19:49.506822,9084,2015-02-25 00:40:41.892617,2015-07-09 08:19:49.506654,"Henry Fairfax, Henry, Henry Fairfax",,
10011174,Guilford Slingsby,Guilford,Slingsby,2,,,,,IN,1610,IN,1643,male,2,2015-07-09 01:40:48.368135,25726,2015-02-25 00:42:39.497651,2015-07-09 01:40:48.367943,"Guilford Slingsby, Guilford, Guilford Slingsby",,
10007050,Nicolaus Kratzer,Nicolaus,Kratzer,2,astronomer and maker of scientific instruments,,,,IN,1486,AF,1550,male,2,2015-07-10 05:26:54.299751,15808,2015-02-25 00:41:33.222292,2015-07-10 05:26:54.299571,"Nicolaus Kratzer, Nicolaus, Nicolaus Kratzer",,
10011155,Gilbert Skeyne,Gilbert,Skeyne,2,physician,,,,IN,1522,IN,1599,male,2,2015-07-11 04:29:18.351361,25675,2015-02-25 00:42:39.061647,2015-07-11 04:29:18.351156,"Gilbert Skeyne, Gilbert Skene, Gilbert, Gilbert Skeyne",,
10011195,Elleine Smith,Elleine,Smith,2,,,,,AF,1469,IN,1579,female,2,2015-07-09 04:50:25.773359,70263,2015-02-25 00:42:39.915125,2015-07-09 04:50:25.773190,"Elleine Smith, Elleine, Elleine Smith",,
10011171,William Slatyer,William,Slatyer,2,Church of England clergyman and author,,,,IN,1587,IN,1647,male,2,2015-07-11 15:59:44.842042,25719,2015-02-25 00:42:39.446723,2015-07-11 15:59:44.841743,"William Slatyer, William, William Slatyer",,
10011233,Samuel Smith,Samuel,Smith,2,writer on logic,,,,IN,1587,IN,1620,male,2,2015-02-25 00:42:40.783349,25899,2015-02-25 00:42:40.786170,2015-03-11 22:36:31.265707,"Samuel Smith, Samuel, Samuel Smith",,
10012496,Sir John Walter,John,Walter,2,judge and politician,Sir,,,IN,1565,IN,1630,male,2,2015-07-11 16:50:06.644469,28635,2015-02-25 00:43:08.283916,2015-07-11 16:50:06.641990,"John Walter, Sir John, Sir John Walter, Sir Walter, John, John Walter",,
10005207,Arthur Grey,Arthur,Grey,2,lord deputy of Ireland and soldier,,,,IN,1536,IN,1593,male,2,2015-11-25 17:30:34.732840,11524,2015-02-25 00:41:01.391882,2015-11-25 17:30:34.732636,"Arthur Grey, Arthur, Arthur Grey",,
10011259,Hugh Smyth,Hugh,Smyth,2,,,,,IN,1530,IN,1580,male,2,2015-02-25 00:42:41.143005,73532,2015-02-25 00:42:41.145971,2015-03-11 22:36:31.737724,"Hugh Smyth, Hugh, Hugh Smyth",,
10007208,Sir John Lawson,John,Lawson,2,naval officer,Sir,,,IN,1615,IN,1665,male,2,2015-07-10 12:11:03.084249,16202,2015-02-25 00:41:35.662549,2015-07-10 12:11:03.084056,"John Lawson, Sir John, Sir John Lawson, Sir Lawson, John, John Lawson",,
10001706,George Brydges,George,Brydges,2,royalist nobleman,,,,IN,1620,IN,1655,male,2,2015-07-08 07:29:11.062222,3802,2015-02-25 00:40:04.403268,2015-07-08 07:29:11.062025,"George Brydges, George, George Brydges",,
10012282,Nicholas Vaux Baron Vaux,Nicholas,Vaux,2,courtier and soldier,,,Baron Vaux,IN,1460,IN,1523,male,2,2015-07-14 03:51:37.165509,0,2015-02-25 00:43:03.764285,2015-07-14 03:51:37.165375,"Nicholas Vaux, Nicholas, Nicholas Vaux, Nicholas Vaux Baron Vaux",,
10011265,Matthew Smyth,Matthew,Smyth,2,,,,,AF,1416,IN,1526,male,2,2015-07-11 04:35:14.872572,73530,2015-02-25 00:42:41.228264,2015-07-11 04:35:14.872404,"Matthew Smyth, Matthew, Matthew Smyth",,
10054743,Mary Arthington,Mary,Arthington,372,Compiler of a letter book now in the Bodleian Library.,,,,IN,1616,IN,1678,female,4,2016-01-23 18:38:49.166174,,2016-01-23 17:56:19.526972,2016-01-23 18:38:49.166038,"Mary, Mary Arthington",,
10011291,Paul van Somer,Paul van,Somer,2,etcher and engraver,,,,IN,1670,IN,1694,male,2,2015-07-11 04:36:27.744020,28108,2015-02-25 00:42:41.638509,2015-07-11 04:36:27.743789,"Paul van Somer, Paul van, Paul van Somer",,
10004415,Robert Fludd,Robert,Fludd,2,physician and writer on the occult,,,,IN,1574,IN,1637,male,2,2015-07-14 03:21:23.610811,9776,2015-02-25 00:40:46.625709,2015-07-14 03:21:23.610609,"Robert Fludd, Robert, Robert Fludd",,
10005569,Thomas Harriot,Thomas,Harriot,2,mathematician and natural philosopher,,,,IN,1560,IN,1621,male,2,2015-11-25 17:30:59.667342,12379,2015-02-25 00:41:09.122854,2015-11-25 17:30:59.667209,"Thomas Harriot, Thomas, Thomas Harriot",,
10006020,Sir Thomas Hoby,Thomas,Hoby,2,courtier and translator,Sir,,,IN,1530,IN,1566,male,2,2016-01-23 17:54:01.896971,13414,2015-02-25 00:41:16.756606,2016-01-23 17:54:01.896532,"Thomas Hoby, Sir Thomas, Sir Thomas Hoby, Sir Hoby, Thomas, Thomas Hoby",,
10011311,Seth Sothel,Seth,Sothel,2,colonial governor,,,,AF,1583,IN,1693,male,2,2015-07-10 12:59:48.871231,26039,2015-02-25 00:42:41.918440,2015-07-10 12:59:48.871022,"Seth Sothel, Seth, Seth Sothel",,
10011360,Barbara Spencer,Barbara,Spencer,2,coiner,,,,IN,1697,IN,1721,female,2,2015-02-25 00:42:42.728911,65523,2015-02-25 00:42:42.732174,2015-03-11 22:36:33.860403,"Barbara Spencer, Barbara Dowling, Barbara Dawlin, Barbara, Barbara Spencer",,
10051081,Mary Poyntz,Mary,Poyntz,31,,,,,AF/IN,1481,IN,1591,female,31,,,2016-01-13 21:29:17.591242,2016-01-13 21:29:17.591242,"Mary, Mary Poyntz",,
10050030,Hamnet Shakespeare,Hamnet,Shakespeare,20,son of Shakespeare ,,,,IN,1585,IN,1596,male,5,2016-01-15 04:18:12.489203,,2015-04-28 18:11:05.361543,2016-01-15 04:18:12.489002,"Hamnet, Hamnet Shakespeare",,
10011353,Clement Spelman,Clement,Spelman,2,judge,,,,IN,1598,IN,1679,male,2,2015-07-11 04:39:27.854997,26102,2015-02-25 00:42:42.625968,2015-07-11 04:39:27.854832,"Clement Spelman, Clement, Clement Spelman",,
10004505,Sir James Foulis of Colinton,James,Foulis,2,judge and politician,Sir,of Colinton,,IN,1645,IN,1711,male,2,2015-07-14 03:30:09.076483,9988,2015-02-25 00:40:47.894121,2015-07-14 03:30:09.076255,"James Foulis of Colinton, Sir James, Sir James Foulis, Sir James Foulis of Colinton, Sir James of Colinton, Sir Foulis, Sir Foulis of Colinton, James, James Foulis, James Foulis of Colinton, James of Colinton",,
10004630,Simwnt Fychan,Simwnt,Fychan,2,poet,,,,AF,1496,IN,1606,male,2,2015-07-14 03:50:11.640422,25610,2015-02-25 00:40:49.838844,2015-07-14 03:50:11.640265,"Simwnt Fychan, Simwnt, Simwnt Fychan",,
10011394,Margaret Spring,Margaret,Spring,2,,,,,AF,1394,AF/IN,1504,female,2,2015-02-25 00:42:43.438680,61761,2015-02-25 00:42:43.443236,2015-03-11 22:36:35.608650,"Margaret Spring, Margaret Appleton, Margaret, Margaret Spring",,
10011395,Thomas Spring,Thomas,Spring,2,,,,,IN,1456,IN,1523,male,2,2015-02-25 00:42:43.454327,61762,2015-02-25 00:42:43.457873,2015-03-11 22:36:35.620757,"Thomas Spring, Thomas, Thomas Spring",,
10011393,Sir John Spring,John,Spring,2,,Sir,,,IN,1498,IN,1548,male,2,2015-07-11 04:42:09.139933,61764,2015-02-25 00:42:43.421544,2015-07-11 04:42:09.139660,"John Spring, Sir John, Sir John Spring, Sir Spring, John, John Spring",,
10011392,Alice Spring,Alice,Spring,2,,,,,AF,1428,IN,1538,female,2,2015-07-11 04:29:02.368207,61763,2015-02-25 00:42:43.405222,2015-07-11 04:29:02.368053,"Alice Spring, Alice, Alice Spring",,
10011366,John Spencer,John,Spencer,2,,,,,IN,1629,IN,1681,male,2,2015-07-11 16:49:48.551975,56139,2015-02-25 00:42:42.831640,2015-07-11 16:49:48.551796,"John Spencer, John, John Spencer",,
10011406,William St Clair of Roslin,William,St Clair,2,archer and golfer,,of Roslin,,IN,1700,IN,1778,male,2,2015-07-11 15:56:50.476748,64813,2015-02-25 00:42:43.677910,2015-07-11 15:56:50.476569,"William St Clair of Roslin, William, William St Clair, William St Clair of Roslin, William of Roslin",,
10005763,Robert Heath,Robert,Heath,2,poet,,,,IN,1620,AF/IN,1685,male,2,2015-07-10 02:15:48.145051,12843,2015-02-25 00:41:12.615763,2015-07-10 02:15:48.144792,"Robert Heath, Robert, Robert Heath",,
10011960,Henry Timberlake,Henry,Timberlake,2,merchant and traveller,,,,AF,1515,IN,1625,male,2,2015-02-25 00:42:55.881877,27456,2015-02-25 00:42:55.894253,2015-03-11 22:36:53.933846,"Henry Timberlake, Henry, Henry Timberlake",,
10052097,Alice Brandon,Alice,Brandon,31,,,,,IN,1556,BF,1608,female,31,,,2016-01-13 21:29:29.153686,2016-01-13 21:29:29.153686,"Alice, Alice Brandon",,
10011452,Myles Standish,Myles,Standish,2,soldier and colonist,,,,IN,1584,IN,1656,male,2,2015-10-27 19:23:52.493236,26233,2015-02-25 00:42:44.679369,2015-10-27 19:23:52.492696,"Myles Standish, Myles, Myles Standish",,
10011514,Jeremiah Stephens,Jeremiah,Stephens,2,scholar and Church of England clergyman,,,,IN,1591,IN,1665,male,2,2015-02-25 00:42:45.954579,26387,2015-02-25 00:42:45.959136,2015-03-11 22:36:38.539616,"Jeremiah Stephens, Jeremy Stephens, Jeremiah, Jeremiah Stephens",,
10011503,Joshua Steele,Joshua,Steele,2,plantation owner and writer on prosody,,,,IN,1700,IN,1796,male,2,2015-02-25 00:42:45.670541,26345,2015-02-25 00:42:45.674925,2015-03-11 22:36:38.158613,"Joshua Steele, Joshua, Joshua Steele",,
10008869,John Norbury,John,Norbury,2,judge,,,,IN,1601,IN,1658,male,2,2015-07-10 16:51:27.677442,70486,2015-02-25 00:42:01.493047,2015-07-10 16:51:27.677300,"John Norbury, John, John Norbury",,
10006498,Jeremiah Ives,Jeremiah,Ives,2,Leveller,,,,IN,1646,IN,1674,male,2,2015-07-14 03:33:14.264852,14500,2015-02-25 00:41:24.599865,2015-07-14 03:33:14.264683,"Jeremiah Ives, Jeremiah, Jeremiah Ives",,
10011434,Richard Stafford,Richard,Stafford,2,Jacobite pamphleteer,,,,IN,1663,IN,1703,male,2,2015-07-11 15:47:39.548367,26213,2015-02-25 00:42:44.349134,2015-07-11 15:47:39.548144,"Richard Stafford, Richard, Richard Stafford",,
10011445,Andrew Stalker,Andrew,Stalker,2,bookseller and publisher,,,,IN,1696,IN,1770,male,2,2015-07-11 04:34:56.859408,66032,2015-02-25 00:42:44.577361,2015-07-11 04:34:56.859228,"Andrew Stalker, Andrew, Andrew Stalker",,
10011443,William Staley,William,Staley,2,victim of the Popish Plot,,,,AF,1568,IN,1678,male,2,2015-07-11 04:05:49.946766,26224,2015-02-25 00:42:44.542845,2015-07-11 04:05:49.946596,"William Staley, William Stayley, William, William Staley",,
10054700,Elizabeth Christmasse,Elizabeth,Christmasse,390,Wife of Sir John Lucas of Little Saxham and Bury St. Edmunds,,,,BF,1541,AF,1541,female,4,2016-01-23 17:59:49.856854,,2016-01-23 16:55:41.397317,2016-01-23 17:59:49.856742,"Elizabeth, Elizabeth Christmasse",,
10006688,Jezreel Jones,Jezreel,Jones,2,traveller and diplomatist,,,,AF,1621,IN,1731,male,2,2015-07-10 04:43:23.204328,15022,2015-02-25 00:41:27.633039,2015-07-10 04:43:23.204168,"Jezreel Jones, Jezreel, Jezreel Jones",,
10005463,Thomas Hamilton,Thomas,Hamilton,2,lawyer and politician,,,,IN,1563,IN,1637,male,2,2015-07-14 04:43:57.369378,12126,2015-02-25 00:41:07.161317,2015-07-14 04:43:57.369201,"Thomas Hamilton, Thomas, Thomas Hamilton",,
10011480,Edward Stanton,Edward,Stanton,2,sculptor and mason,,,,IN,1681,IN,1734,male,2,2015-07-11 14:54:58.761839,74674,2015-02-25 00:42:45.251740,2015-07-11 14:54:58.761669,"Edward Stanton, Edward, Edward Stanton",,
10011488,Theobald Stapleton,Theobald,Stapleton,2,Roman Catholic priest and author,,,,IN,1589,IN,1647,male,2,2015-07-10 16:59:45.214651,26306,2015-02-25 00:42:45.375387,2015-07-10 16:59:45.214505,"Theobald Stapleton, Theobald, Theobald Stapleton",,
10050035,Magdeline Bruce,Magdeline,Bruce,18,Wife of lawyer and administrator Edward Bruce,,,,BF,1586,AF,1586,female,4,2015-11-25 15:24:16.333414,,2015-04-28 22:57:23.240869,2015-11-25 15:24:16.333212,"Magdeline, Magdeline Bruce",,
10011481,John Stanwix,John,Stanwix,2,army officer and politician,,,,IN,1693,IN,1766,male,2,2015-07-11 04:47:42.116511,26289,2015-02-25 00:42:45.269205,2015-07-11 04:47:42.116316,"John Stanwix, John Roos, John, John Stanwix",,
10011454,Sir William Stanford,William,Stanford,2,judge and legal writer,Sir,,,IN,1509,IN,1558,male,2,2015-07-11 04:45:32.145619,26238,2015-02-25 00:42:44.762102,2015-07-11 04:45:32.145441,"William Stanford, Sir William, Sir William Stanford, Sir Stanford, William, William Stanford",,
10011509,Grizell Steevens,Grizell,Steevens,2,,,,,IN,1653,IN,1747,male,2,2015-07-11 04:48:59.848743,69279,2015-02-25 00:42:45.835074,2015-07-11 04:48:59.848575,"Grizell Steevens, Grizell, Grizell Steevens",,
10052215,Katherine Blount,Katherine,Blount,31,,,,,CA,1565,IN,1629,female,31,,,2016-01-13 21:29:30.286952,2016-01-13 21:29:30.286952,"Katherine, Katherine Blount",,
10005630,Sir Nicholas Harvey,Nicholas,Harvey,2,diplomat,Sir,,,IN,1491,IN,1532,male,2,2015-07-10 01:40:26.143663,70722,2015-02-25 00:41:10.407196,2015-07-10 01:40:26.143514,"Nicholas Harvey, Sir Nicholas, Sir Nicholas Harvey, Sir Harvey, Nicholas, Nicholas Harvey",,
10002562,Sir Gervase Clifton,Gervase,Clifton,2,NA,Sir,,,BF,1600,AF,1634,male,2,2015-07-09 02:04:14.080783,0,2015-02-25 00:40:18.239032,2015-07-09 02:04:14.080630,"Gervase Clifton, Sir Gervase, Sir Gervase Clifton, Sir Clifton, Gervase, Gervase Clifton",,
10004632,Martin Fynch,Martin,Fynch,2,clergyman and ejected minister,,,,IN,1628,IN,1698,male,2,2015-07-14 03:50:16.713038,10260,2015-02-25 00:40:49.866308,2015-07-14 03:50:16.712876,"Martin Fynch, Martin Finch, Martin, Martin Fynch",,
10011596,Gabriel Stokes,Gabriel,Stokes,2,mathematical instrument maker and surveyor,,,,IN,1682,IN,1768,male,2,2015-02-25 00:42:47.909092,69095,2015-02-25 00:42:47.913321,2015-03-11 22:36:41.770373,"Gabriel Stokes, Gabriel, Gabriel Stokes",,
10011507,Bartholomew Steer,Bartholomew,Steer,2,carpenter and rebel,,,,IN,1568,CA,1597,male,2,2015-07-10 02:43:59.829402,66806,2015-02-25 00:42:45.782919,2015-07-10 02:43:59.829229,"Bartholomew Steer, Bartholomew, Bartholomew Steer",,
10011502,Rowland Stedman,Rowland,Stedman,2,clergyman and ejected minister,,,,AF,1563,IN,1673,male,2,2015-07-11 04:48:30.997491,26341,2015-02-25 00:42:45.653332,2015-07-11 04:48:30.997323,"Rowland Stedman, Rowland, Rowland Stedman",,
10011685,Jane Stuart,Jane,Stuart,2,the alleged natural daughter of James II,,,,IN,1654,IN,1742,female,2,2015-07-11 14:59:49.680721,38026,2015-02-25 00:42:50.274819,2015-07-11 14:59:49.680545,"Jane Stuart, Jane, Jane Stuart",,
10008299,Edward Millington,Edward,Millington,2,auctioneer and bookseller,,,,IN,1636,IN,1703,male,2,2015-07-10 16:05:10.550155,52142,2015-02-25 00:41:52.470368,2015-07-10 16:05:10.549955,"Edward Millington, Edward, Edward Millington",,
10002381,Lady Jane Cheyne,Jane,Cheyne,2,poet and royalist noblewoman,Lady,,,IN,1620,IN,1669,female,2,2015-07-09 01:36:07.285931,5261,2015-02-25 00:40:15.445629,2015-07-09 01:36:07.285764,"Lady Jane Cheyne, Lady Jane Cavendish, Lady Jane, Lady Jane Cheyne, Lady Cheyne, Jane, Jane Cheyne",,
10002162,Henry Cary,Henry,Cary,2,lord deputy of Ireland,,,,IN,1575,IN,1633,male,2,2016-03-26 02:00:02.487592,4837,2015-02-25 00:40:12.319017,2016-03-26 02:00:02.487335,"Henry Cary, Henry, Henry Cary",,
10011598,Andrew Stone,Andrew,Stone,2,banker,,,,AF,1601,IN,1711,male,2,2015-07-10 13:31:30.676480,48246,2015-02-25 00:42:47.964572,2015-07-10 13:31:30.676322,"Andrew Stone, Andrew, Andrew Stone",,
10011604,Matthew Stoneham,Matthew,Stoneham,2,Church of England clergyman,,,,IN,1571,IN,1636,male,2,2015-07-09 02:10:50.459932,67108,2015-02-25 00:42:48.114070,2015-07-09 02:10:50.459785,"Matthew Stoneham, Matthew, Matthew Stoneham",,
10011637,John Stratford,John,Stratford,2,merchant and entrepreneur,,,,CA,1582,AF/IN,1634,male,2,2015-02-25 00:42:49.098567,38020,2015-02-25 00:42:49.102979,2015-03-11 22:36:43.326653,"John Stratford, John, John Stratford",,
10002470,Alexander Clark of Balbirnie,Alexander,Clark,2,merchant and provost of Edinburgh,,of Balbirnie,,AF,1481,IN,1591,male,2,2015-07-09 01:50:05.901725,69901,2015-02-25 00:40:16.722227,2015-07-09 01:50:05.901564,"Alexander Clark of Balbirnie, Alexander, Alexander Clark, Alexander Clark of Balbirnie, Alexander of Balbirnie",,
10011648,Thomas John Francis Strickland,Thomas John Francis,Strickland,2,Roman Catholic bishop of Namur and diplomatist,,,,IN,1682,IN,1740,male,2,2015-02-25 00:42:49.357431,26668,2015-02-25 00:42:49.362858,2015-03-11 22:36:43.709666,"Thomas John Francis Strickland, Thomas John Francis, Thomas John Francis Strickland",,
10011702,William Stumpe,William,Stumpe,2,clothier,,,,IN,1497,IN,1552,male,2,2015-07-10 12:20:59.780689,38029,2015-02-25 00:42:50.688680,2015-07-10 12:20:59.780516,"William Stumpe, William, William Stumpe",,
10011920,John Thrift,John,Thrift,2,public executioner and murderer,,,,AF,1642,IN,1752,male,2,2015-07-11 05:37:48.932353,89650,2015-02-25 00:42:55.190753,2015-07-11 05:37:48.932106,"John Thrift, John, John Thrift",,
10011622,John Strachey,John,Strachey,2,topographer and geologist,,,,IN,1671,IN,1743,male,2,2015-07-14 04:28:05.730511,26622,2015-02-25 00:42:48.593798,2015-07-14 04:28:05.730357,"John Strachey, John, John Strachey",,
10011655,Thomas Strode,Thomas,Strode,2,mathematician,,,,AF,1587,IN,1697,male,2,2015-07-11 04:57:08.117919,26674,2015-02-25 00:42:49.522883,2015-07-11 04:57:08.117754,"Thomas Strode, Thomas, Thomas Strode",,
10011662,William Struthers,William,Struthers,2,Church of Scotland minister,,,,IN,1578,IN,1633,male,2,2015-07-11 04:57:22.039932,55910,2015-02-25 00:42:49.679328,2015-07-11 04:57:22.039753,"William Struthers, William, William Struthers",,
10011621,George Strachan,George,Strachan,2,traveller and orientalist,,,,IN,1592,IN,1634,male,2,2015-07-09 05:40:53.336735,67847,2015-02-25 00:42:48.574877,2015-07-09 05:40:53.336538,"George Strachan, George, George Strachan",,
10012406,John Wagstaffe,John,Wagstaffe,2,writer on witchcraft,,,,IN,1633,IN,1677,male,2,2015-07-14 04:21:50.750140,28398,2015-02-25 00:43:06.919065,2015-07-14 04:21:50.750002,"John Wagstaffe, John, John Wagstaffe",,
10011633,Henry Strangeways,Henry,Strangeways,2,pirate,,,,AF,1452,IN,1562,male,2,2015-07-14 03:44:43.153005,68896,2015-02-25 00:42:49.002929,2015-07-14 03:44:43.152878,"Henry Strangeways, Henry, Henry Strangeways",,
10050691,Elizabeth Hastings,Elizabeth,Hastings,31,,,,,CA,1450,IN,1507,female,31,,,2016-01-13 21:29:13.344408,2016-01-13 21:29:13.344408,"Elizabeth, Elizabeth Hastings",,
10003735,Ambrose Dudley,Ambrose,Dudley,2,magnate,,,,IN,1530,IN,1590,male,2,2016-01-23 17:54:15.393899,8143,2015-02-25 00:40:36.586885,2016-01-23 17:54:15.393675,"Ambrose Dudley, Ambrose, Ambrose Dudley",,
10006158,Sir James Hope of Hopetoun,James,Hope,2,industrialist and political radical,Sir,of Hopetoun,,IN,1614,IN,1661,male,2,2015-07-14 03:30:10.906124,13722,2015-02-25 00:41:19.021429,2015-07-14 03:30:10.905996,"James Hope of Hopetoun, Sir James, Sir James Hope, Sir James Hope of Hopetoun, Sir James of Hopetoun, Sir Hope, Sir Hope of Hopetoun, James, James Hope, James Hope of Hopetoun, James of Hopetoun",,
10000206,Eusebius Andrewes,Eusebius,Andrewes,2,royalist army officer,,,,IN,1606,IN,1650,male,2,2015-07-08 04:10:24.770447,521,2015-02-25 00:39:38.397911,2015-07-08 04:10:24.770281,"Eusebius Andrewes, Eusebius, Eusebius Andrewes",,
10011738,Tobias Swinden,Tobias,Swinden,2,Church of England clergyman,,,,IN,1659,IN,1719,male,2,2015-07-08 04:27:51.434330,26839,2015-02-25 00:42:51.796694,2015-07-08 04:27:51.434086,"Tobias Swinden, Tobias, Tobias Swinden",,
10003132,William Cuningham,William,Cuningham,2,physician and cartographer,,,,IN,1531,IN,1586,male,2,2015-07-09 04:38:06.887551,6911,2015-02-25 00:40:27.005460,2015-07-09 04:38:06.887387,"William Cuningham, William, William Cuningham",,
10003880,Henry Edmondson,Henry,Edmondson,2,schoolmaster,,,,IN,1606,IN,1659,male,2,2015-07-09 07:39:32.417444,8490,2015-02-25 00:40:38.676211,2015-07-09 07:39:32.417259,"Henry Edmondson, Henry, Henry Edmondson",,
10011812,Edward Taylor,Edward,Taylor,2,minister in America and poet,,,,IN,1642,IN,1729,male,2,2015-07-11 05:08:31.726385,53403,2015-02-25 00:42:53.158676,2015-07-11 05:08:31.726213,"Edward Taylor, Edward, Edward Taylor",,
10011802,John Tate,John,Tate,2,merchant and paper maker,,,,CA,1448,IN,1507,male,2,2015-07-11 15:21:32.257497,58376,2015-02-25 00:42:53.018787,2015-07-11 15:21:32.257277,"John Tate, John, John Tate",,
10054750,Mrs Margaret Ray,Margaret,Ray,380,,Mrs,,,BF,1699,AF,1706,female,4,2016-01-23 18:49:00.848856,,2016-01-23 18:03:36.749805,2016-01-23 18:49:00.848456,"Mrs Margaret, Mrs Margaret Ray, Mrs Ray, Margaret, Margaret Ray",,
10004905,Michael Godfrey,Michael,Godfrey,2,banker,,,,IN,1659,IN,1695,male,2,2015-07-14 04:25:23.402618,10870,2015-02-25 00:40:55.159385,2015-07-14 04:25:23.402354,"Michael Godfrey, Michael, Michael Godfrey",,
