id,group_id,person_id,start_date_type,start_year,end_date_type,end_year,created_by,created_at,approved_by,approved_on,citation
4441,132,10013280,AF/IN,1584,BF/IN,1677,5,2018-02-06 15:34:41.504935,5,2018-02-06 15:34:41.504760,
4442,132,10003130,AF/IN,1691,BF/IN,1700,5,2018-02-06 15:34:41.511289,5,2018-02-06 15:34:41.511131,
4443,132,10004424,AF/IN,1617,BF/IN,1690,5,2018-02-06 15:34:41.517303,5,2018-02-06 15:34:41.517145,
4444,132,10012781,AF/IN,1584,BF/IN,1656,5,2018-02-06 15:34:41.523154,5,2018-02-06 15:34:41.523003,
4445,132,10008104,AF/IN,1602,BF/IN,1670,5,2018-02-06 15:34:41.529502,5,2018-02-06 15:34:41.529281,
4446,132,10003805,AF/IN,1657,BF/IN,1700,5,2018-02-06 15:34:41.536099,5,2018-02-06 15:34:41.535921,
4447,132,10003758,AF/IN,1685,BF/IN,1700,5,2018-02-06 15:34:41.543146,5,2018-02-06 15:34:41.542967,
4448,132,10009736,AF/IN,1694,BF/IN,1700,5,2018-02-06 15:34:41.549748,5,2018-02-06 15:34:41.549585,
4449,132,10004195,AF/IN,1603,BF/IN,1657,5,2018-02-06 15:34:41.558781,5,2018-02-06 15:34:41.558460,
4450,132,10008320,AF/IN,1624,BF/IN,1668,5,2018-02-06 15:34:41.568714,5,2018-02-06 15:34:41.568496,
4451,132,10012212,AF/IN,1608,BF/IN,1672,5,2018-02-06 15:34:41.583240,5,2018-02-06 15:34:41.583024,
4452,132,10050215,AF/IN,1594,BF/IN,1652,5,2018-02-06 15:34:41.589846,5,2018-02-06 15:34:41.589669,
4453,132,10006351,AF/IN,1624,BF/IN,1683,5,2018-02-06 15:34:41.596288,5,2018-02-06 15:34:41.596048,
4454,132,10010648,AF/IN,1586,BF/IN,1661,5,2018-02-06 15:34:41.603270,5,2018-02-06 15:34:41.602999,
4455,132,10003785,AF/IN,1609,BF/IN,1659,5,2018-02-06 15:34:41.609977,5,2018-02-06 15:34:41.609795,
4456,132,10002775,AF/IN,1678,BF/IN,1700,5,2018-02-06 15:34:41.616261,5,2018-02-06 15:34:41.616083,
4457,132,10004198,AF/IN,1617,BF/IN,1683,5,2018-02-06 15:34:41.622949,5,2018-02-06 15:34:41.622765,
4458,132,10001495,AF/IN,1658,BF/IN,1700,5,2018-02-06 15:34:41.629660,5,2018-02-06 15:34:41.629472,
4459,132,10001496,AF/IN,1662,BF/IN,1700,5,2018-02-06 15:34:41.635992,5,2018-02-06 15:34:41.635845,
4460,132,10006682,AF/IN,1699,BF/IN,1700,5,2018-02-06 15:34:41.654492,5,2018-02-06 15:34:41.654310,
4461,132,10002461,AF/IN,1600,BF/IN,1677,5,2018-02-06 15:34:41.662058,5,2018-02-06 15:34:41.661806,
4462,132,10004361,AF/IN,1602,BF/IN,1660,5,2018-02-06 15:34:41.668777,5,2018-02-06 15:34:41.668553,
4463,132,10007252,AF/IN,1584,BF/IN,1661,5,2018-02-06 15:34:41.674904,5,2018-02-06 15:34:41.674749,
4464,132,10003827,AF/IN,1584,BF/IN,1660,5,2018-02-06 15:34:41.682685,5,2018-02-06 15:34:41.682509,
4465,132,10000359,AF/IN,1584,BF/IN,1662,5,2018-02-06 15:34:41.688123,5,2018-02-06 15:34:41.687989,
4466,132,10002126,AF/IN,1661,BF/IN,1700,5,2018-02-06 15:34:41.703062,5,2018-02-06 15:34:41.702883,
4467,132,10003927,AF/IN,1604,BF/IN,1690,5,2018-02-06 15:34:41.709606,5,2018-02-06 15:34:41.709376,
4468,132,10010106,AF/IN,1693,BF/IN,1700,5,2018-02-06 15:34:41.716103,5,2018-02-06 15:34:41.715901,
4469,132,10004945,AF/IN,1681,BF/IN,1700,5,2018-02-06 15:34:41.722437,5,2018-02-06 15:34:41.722229,
4470,132,10002890,AF/IN,1585,BF/IN,1652,5,2018-02-06 15:34:41.728871,5,2018-02-06 15:34:41.728703,
4471,132,10007269,AF/IN,1690,BF/IN,1700,5,2018-02-06 15:34:41.736429,5,2018-02-06 15:34:41.736267,
4472,132,10009598,AF/IN,1597,BF/IN,1654,5,2018-02-06 15:34:41.742373,5,2018-02-06 15:34:41.742208,
4473,132,10006641,AF/IN,1601,BF/IN,1630,5,2018-02-06 15:34:41.748014,5,2018-02-06 15:34:41.747848,
4474,132,10004811,AF/IN,1634,BF/IN,1659,5,2018-02-06 15:34:41.753957,5,2018-02-06 15:34:41.753790,
4475,132,10008429,AF/IN,1675,BF/IN,1700,5,2018-02-06 15:34:41.759655,5,2018-02-06 15:34:41.759514,
4476,132,10003746,AF/IN,1675,BF/IN,1700,5,2018-02-06 15:34:41.765220,5,2018-02-06 15:34:41.765073,
4477,132,10013303,AF/IN,1584,BF/IN,1622,5,2018-02-06 15:34:41.771094,5,2018-02-06 15:34:41.770937,
4478,132,10010998,AF/IN,1605,BF/IN,1649,5,2018-02-06 15:34:41.777046,5,2018-02-06 15:34:41.776894,
4479,132,10008547,AF/IN,1584,BF/IN,1646,5,2018-02-06 15:34:41.783320,5,2018-02-06 15:34:41.783148,
4480,132,10010508,AF/IN,1637,BF/IN,1700,5,2018-02-06 15:34:41.789068,5,2018-02-06 15:34:41.788914,
4481,132,10001956,AF/IN,1584,BF/IN,1632,5,2018-02-06 15:34:41.794749,5,2018-02-06 15:34:41.794605,
4482,132,10002606,AF/IN,1601,BF/IN,1678,5,2018-02-06 15:34:41.800675,5,2018-02-06 15:34:41.800479,
4483,132,10001297,AF/IN,1683,BF/IN,1700,5,2018-02-06 15:34:41.806583,5,2018-02-06 15:34:41.806425,
4484,132,10009668,AF/IN,1665,BF/IN,1700,5,2018-02-06 15:34:41.812548,5,2018-02-06 15:34:41.812339,
4485,132,10012685,AF/IN,1672,BF/IN,1700,5,2018-02-06 15:34:41.819084,5,2018-02-06 15:34:41.818887,
4486,132,10003925,AF/IN,1685,BF/IN,1700,5,2018-02-06 15:34:41.825395,5,2018-02-06 15:34:41.825213,
4487,132,10002138,AF/IN,1663,BF/IN,1700,5,2018-02-06 15:34:41.831947,5,2018-02-06 15:34:41.831782,
4488,132,10010030,AF/IN,1590,BF/IN,1662,5,2018-02-07 11:21:53.487056,5,2018-02-07 11:21:53.486753,
4489,132,10004124,AF/IN,1700,BF/IN,1700,5,2018-02-07 11:25:01.090127,5,2018-02-07 11:25:01.089394,
4490,132,10001281,AF/IN,1580,BF/IN,1647,5,2018-02-07 11:25:01.134816,5,2018-02-07 11:25:01.134262,
4491,132,10003241,AF/IN,1700,BF/IN,1700,5,2018-02-07 11:25:01.155336,5,2018-02-07 11:25:01.154807,
4492,132,10002766,AF/IN,1648,BF/IN,1700,5,2018-02-07 11:25:01.181859,5,2018-02-07 11:25:01.181306,
4493,132,10003358,AF/IN,1593,BF/IN,1668,5,2018-02-07 11:25:01.201204,5,2018-02-07 11:25:01.200434,
4494,132,10003490,AF/IN,1690,BF/IN,1700,5,2018-02-07 11:25:01.229551,5,2018-02-07 11:25:01.228647,
4495,132,10004297,AF/IN,1700,BF/IN,1700,5,2018-02-07 11:25:01.280414,5,2018-02-07 11:25:01.280055,
4496,132,10010646,AF/IN,1666,BF/IN,1700,5,2018-02-07 11:25:01.304838,5,2018-02-07 11:25:01.304128,
4497,132,10006151,AF/IN,1687,BF/IN,1700,5,2018-02-07 11:25:01.335821,5,2018-02-07 11:25:01.335279,
4498,132,10010407,AF/IN,1598,BF/IN,1655,5,2018-02-07 11:25:01.357088,5,2018-02-07 11:25:01.356399,
4499,132,10006424,AF/IN,1597,BF/IN,1670,5,2018-02-07 11:25:01.374615,5,2018-02-07 11:25:01.374171,
4500,132,10008081,AF/IN,1596,BF/IN,1669,5,2018-02-07 11:25:01.404964,5,2018-02-07 11:25:01.403764,
4501,132,10009066,AF/IN,1644,BF/IN,1700,5,2018-02-07 11:25:01.436094,5,2018-02-07 11:25:01.435551,
4502,132,10007189,AF/IN,1674,BF/IN,1700,5,2018-02-07 11:25:01.457348,5,2018-02-07 11:25:01.456855,
4503,132,10007512,AF/IN,1671,BF/IN,1700,5,2018-02-07 11:25:01.508474,5,2018-02-07 11:25:01.507941,
4504,132,10007851,AF/IN,1693,BF/IN,1700,5,2018-02-07 11:25:01.535408,5,2018-02-07 11:25:01.534864,
4505,132,10008257,AF/IN,1681,BF/IN,1700,5,2018-02-07 11:25:01.563139,5,2018-02-07 11:25:01.562630,
4506,132,10008559,AF/IN,1641,BF/IN,1680,5,2018-02-07 11:25:01.593347,5,2018-02-07 11:25:01.592773,
4507,132,10008750,AF/IN,1697,BF/IN,1700,5,2018-02-07 11:25:01.635115,5,2018-02-07 11:25:01.634392,
4508,132,10009411,AF/IN,1651,BF/IN,1700,5,2018-02-07 11:25:01.669426,5,2018-02-07 11:25:01.668590,
4509,132,10009724,AF/IN,1699,BF/IN,1700,5,2018-02-07 11:25:01.703509,5,2018-02-07 11:25:01.702964,
4510,132,10001507,AF/IN,1601,BF/IN,1671,5,2018-02-07 11:25:01.728088,5,2018-02-07 11:25:01.727499,
4511,132,10000695,AF/IN,1671,BF/IN,1700,5,2018-02-07 11:25:01.769242,5,2018-02-07 11:25:01.768487,
4512,132,10009711,AF/IN,1611,BF/IN,1678,5,2018-02-07 11:25:01.799242,5,2018-02-07 11:25:01.795028,
4513,132,10009990,AF/IN,1656,BF/IN,1700,5,2018-02-07 11:25:01.842353,5,2018-02-07 11:25:01.841833,
4514,132,10003305,AF/IN,1597,BF/IN,1670,5,2018-02-07 11:25:02.057844,5,2018-02-07 11:25:02.057270,
4515,132,10054718,AF/IN,1635,BF/IN,1678,5,2018-02-07 11:25:02.139451,5,2018-02-07 11:25:02.138956,
4516,132,10010815,AF/IN,1618,BF/IN,1698,5,2018-02-07 11:25:02.164021,5,2018-02-07 11:25:02.163375,
4517,132,10009219,AF/IN,1608,BF/IN,1674,5,2018-02-07 11:25:02.755661,5,2018-02-07 11:25:02.754915,
4518,132,10011812,AF/IN,1642,BF/IN,1700,5,2018-02-07 11:25:02.928284,5,2018-02-07 11:25:02.927823,
4519,132,10012425,AF/IN,1616,BF/IN,1689,5,2018-02-07 11:25:03.215312,5,2018-02-07 11:25:03.214740,
4520,132,10013094,AF/IN,1629,BF/IN,1635,5,2018-02-07 11:25:03.248442,5,2018-02-07 11:25:03.247960,
4521,132,10013280,AF/IN,1580,BF/IN,1677,5,2018-02-07 11:25:03.291125,5,2018-02-07 11:25:03.290593,
4522,132,10003130,AF/IN,1691,BF/IN,1700,5,2018-02-07 11:25:03.320134,5,2018-02-07 11:25:03.319498,
4523,132,10004424,AF/IN,1617,BF/IN,1690,5,2018-02-07 11:25:03.350413,5,2018-02-07 11:25:03.349979,
4524,132,10012781,AF/IN,1580,BF/IN,1656,5,2018-02-07 11:25:03.373700,5,2018-02-07 11:25:03.373259,
4525,132,10008104,AF/IN,1602,BF/IN,1670,5,2018-02-07 11:25:03.407551,5,2018-02-07 11:25:03.407118,
4526,132,10003805,AF/IN,1657,BF/IN,1700,5,2018-02-07 11:25:03.462641,5,2018-02-07 11:25:03.462142,
4527,132,10003758,AF/IN,1685,BF/IN,1700,5,2018-02-07 11:25:03.490156,5,2018-02-07 11:25:03.489589,
4528,132,10009736,AF/IN,1694,BF/IN,1700,5,2018-02-07 11:25:03.590146,5,2018-02-07 11:25:03.589562,
4529,132,10004195,AF/IN,1603,BF/IN,1657,5,2018-02-07 11:25:03.758094,5,2018-02-07 11:25:03.757622,
4530,132,10008320,AF/IN,1624,BF/IN,1668,5,2018-02-07 11:25:03.854292,5,2018-02-07 11:25:03.853895,
4531,132,10012212,AF/IN,1608,BF/IN,1672,5,2018-02-07 11:25:03.875868,5,2018-02-07 11:25:03.875449,
4532,132,10050215,AF/IN,1594,BF/IN,1652,5,2018-02-07 11:25:03.910598,5,2018-02-07 11:25:03.910271,
4533,132,10006351,AF/IN,1624,BF/IN,1683,5,2018-02-07 11:25:03.944491,5,2018-02-07 11:25:03.944195,
4534,132,10010648,AF/IN,1586,BF/IN,1661,5,2018-02-07 11:25:03.970411,5,2018-02-07 11:25:03.970030,
4535,132,10003785,AF/IN,1609,BF/IN,1659,5,2018-02-07 11:25:04.009504,5,2018-02-07 11:25:04.009137,
4536,132,10002775,AF/IN,1678,BF/IN,1700,5,2018-02-07 11:25:04.031271,5,2018-02-07 11:25:04.030916,
4537,132,10004198,AF/IN,1617,BF/IN,1683,5,2018-02-07 11:25:04.045073,5,2018-02-07 11:25:04.044581,
4538,132,10001495,AF/IN,1658,BF/IN,1700,5,2018-02-07 11:25:04.078640,5,2018-02-07 11:25:04.078338,
4539,132,10001496,AF/IN,1662,BF/IN,1700,5,2018-02-07 11:25:04.124667,5,2018-02-07 11:25:04.124351,
4540,132,10006682,AF/IN,1699,BF/IN,1700,5,2018-02-07 11:25:04.151885,5,2018-02-07 11:25:04.151518,
4541,132,10002461,AF/IN,1600,BF/IN,1677,5,2018-02-07 11:25:04.201795,5,2018-02-07 11:25:04.201342,
4542,132,10004361,AF/IN,1602,BF/IN,1660,5,2018-02-07 11:25:04.233193,5,2018-02-07 11:25:04.232644,
4543,132,10007252,AF/IN,1580,BF/IN,1661,5,2018-02-07 11:25:04.330140,5,2018-02-07 11:25:04.329863,
4544,132,10003827,AF/IN,1580,BF/IN,1660,5,2018-02-07 11:25:04.421762,5,2018-02-07 11:25:04.421544,
4545,132,10000359,AF/IN,1580,BF/IN,1662,5,2018-02-07 11:25:04.499334,5,2018-02-07 11:25:04.498977,
4546,132,10002126,AF/IN,1661,BF/IN,1700,5,2018-02-07 11:25:04.516637,5,2018-02-07 11:25:04.516115,
4547,132,10003927,AF/IN,1604,BF/IN,1690,5,2018-02-07 11:25:04.558149,5,2018-02-07 11:25:04.557902,
4548,132,10010106,AF/IN,1693,BF/IN,1700,5,2018-02-07 11:25:05.480812,5,2018-02-07 11:25:05.480403,
4549,132,10004945,AF/IN,1681,BF/IN,1700,5,2018-02-07 11:25:07.017659,5,2018-02-07 11:25:07.017453,
4550,132,10002890,AF/IN,1585,BF/IN,1652,5,2018-02-07 11:25:07.732478,5,2018-02-07 11:25:07.731989,
4551,132,10007269,AF/IN,1690,BF/IN,1700,5,2018-02-07 11:25:07.810743,5,2018-02-07 11:25:07.810410,
4552,132,10009598,AF/IN,1597,BF/IN,1654,5,2018-02-07 11:25:07.898765,5,2018-02-07 11:25:07.898385,
4553,132,10006641,AF/IN,1601,BF/IN,1630,5,2018-02-07 11:25:07.989841,5,2018-02-07 11:25:07.989307,
4554,132,10004811,AF/IN,1634,BF/IN,1659,5,2018-02-07 11:25:08.088536,5,2018-02-07 11:25:08.088064,
4555,132,10008429,AF/IN,1675,BF/IN,1700,5,2018-02-07 11:25:08.127754,5,2018-02-07 11:25:08.126890,
4556,132,10003746,AF/IN,1675,BF/IN,1700,5,2018-02-07 11:25:08.196593,5,2018-02-07 11:25:08.196091,
4557,132,10013303,AF/IN,1580,BF/IN,1622,5,2018-02-07 11:25:08.224567,5,2018-02-07 11:25:08.224161,
4558,132,10010998,AF/IN,1605,BF/IN,1649,5,2018-02-07 11:25:08.253156,5,2018-02-07 11:25:08.252599,
4559,132,10008547,AF/IN,1580,BF/IN,1646,5,2018-02-07 11:25:08.283311,5,2018-02-07 11:25:08.282716,
4560,132,10010508,AF/IN,1637,BF/IN,1700,5,2018-02-07 11:25:08.337593,5,2018-02-07 11:25:08.336968,
4561,132,10001956,AF/IN,1580,BF/IN,1632,5,2018-02-07 11:25:08.408582,5,2018-02-07 11:25:08.408087,
4562,132,10002606,AF/IN,1601,BF/IN,1678,5,2018-02-07 11:25:08.431044,5,2018-02-07 11:25:08.429483,
4563,132,10001297,AF/IN,1683,BF/IN,1700,5,2018-02-07 11:25:08.463016,5,2018-02-07 11:25:08.462456,
4564,132,10009668,AF/IN,1665,BF/IN,1700,5,2018-02-07 11:25:08.489994,5,2018-02-07 11:25:08.489537,
4565,132,10012685,AF/IN,1672,BF/IN,1700,5,2018-02-07 11:25:08.573706,5,2018-02-07 11:25:08.573236,
4566,132,10003925,AF/IN,1685,BF/IN,1700,5,2018-02-07 11:25:08.709228,5,2018-02-07 11:25:08.708557,
4567,132,10002138,AF/IN,1663,BF/IN,1700,5,2018-02-07 11:25:08.923330,5,2018-02-07 11:25:08.922983,
4568,132,10009345,AF/IN,1580,BF/IN,1583,5,2018-02-07 11:25:09.347431,5,2018-02-07 11:25:09.346943,
4569,132,10006145,AF/IN,1586,BF/IN,1647,5,2018-02-07 11:25:09.426721,5,2018-02-07 11:25:09.426356,
4570,132,10006418,AF/IN,1591,BF/IN,1643,5,2018-02-07 11:25:09.519115,5,2018-02-07 11:25:09.518762,
4571,132,10002513,AF/IN,1634,BF/IN,1687,5,2018-02-07 11:25:09.612311,5,2018-02-07 11:25:09.611930,
4572,132,10008879,AF/IN,1583,BF/IN,1659,5,2018-02-07 11:25:09.695369,5,2018-02-07 11:25:09.694668,
4573,132,10011602,AF/IN,1602,BF/IN,1663,5,2018-02-07 11:25:09.755891,5,2018-02-07 11:25:09.755194,
4574,132,10001742,AF/IN,1583,BF/IN,1659,5,2018-02-07 11:25:09.814459,5,2018-02-07 11:25:09.814118,
4575,132,10001127,AF/IN,1596,BF/IN,1675,5,2018-02-07 11:25:09.854048,5,2018-02-07 11:25:09.853746,
4576,132,10009673,AF/IN,1580,BF/IN,1644,5,2018-02-07 11:25:09.873122,5,2018-02-07 11:25:09.872673,
4577,132,10012099,AF/IN,1663,BF/IN,1700,5,2018-02-07 11:25:09.897319,5,2018-02-07 11:25:09.896930,
4578,132,10004034,AF/IN,1678,BF/IN,1700,5,2018-02-07 11:25:09.908411,5,2018-02-07 11:25:09.908136,
4579,132,10005931,AF/IN,1586,BF/IN,1630,5,2018-02-07 11:25:09.917845,5,2018-02-07 11:25:09.917543,
4580,132,10009496,AF/IN,1600,BF/IN,1674,5,2018-02-07 11:25:09.926554,5,2018-02-07 11:25:09.926288,
4581,132,10012427,AF/IN,1694,BF/IN,1700,5,2018-02-07 11:25:09.934701,5,2018-02-07 11:25:09.934415,
4582,132,10010109,AF/IN,1650,BF/IN,1700,5,2018-02-07 11:25:09.943080,5,2018-02-07 11:25:09.942770,
4583,132,10008533,AF/IN,1613,BF/IN,1691,5,2018-02-07 11:25:09.955909,5,2018-02-07 11:25:09.955575,
4584,132,10008534,AF/IN,1671,BF/IN,1700,5,2018-02-07 11:25:09.966374,5,2018-02-07 11:25:09.965984,
4585,132,10000745,AF/IN,1699,BF/IN,1700,5,2018-02-07 11:25:09.975502,5,2018-02-07 11:25:09.975247,
4586,132,10003254,AF/IN,1623,BF/IN,1699,5,2018-02-07 11:25:09.984358,5,2018-02-07 11:25:09.984126,
4587,132,10012823,AF/IN,1590,BF/IN,1657,5,2018-02-07 11:25:09.999671,5,2018-02-07 11:25:09.999356,
4588,132,10006094,AF/IN,1666,BF/IN,1700,5,2018-02-07 11:25:10.017756,5,2018-02-07 11:25:10.017456,
4589,132,10009888,AF/IN,1580,BF/IN,1622,5,2018-02-07 11:25:10.032483,5,2018-02-07 11:25:10.032146,
4590,132,10010700,AF/IN,1620,BF/IN,1675,5,2018-02-07 11:25:10.057168,5,2018-02-07 11:25:10.056912,
4591,132,10006657,AF/IN,1696,BF/IN,1700,5,2018-02-07 11:25:10.071144,5,2018-02-07 11:25:10.070813,
4592,132,10009556,AF/IN,1580,BF/IN,1632,5,2018-02-07 11:25:10.095478,5,2018-02-07 11:25:10.095066,
4593,132,10005424,AF/IN,1676,BF/IN,1700,5,2018-02-07 11:25:10.486289,5,2018-02-07 11:25:10.486051,
4594,132,10008078,AF/IN,1663,BF/IN,1700,5,2018-02-07 11:25:10.537777,5,2018-02-07 11:25:10.537545,
4595,132,10013306,AF/IN,1600,BF/IN,1684,5,2018-02-07 11:25:10.579006,5,2018-02-07 11:25:10.578770,
4596,132,10010397,AF/IN,1588,BF/IN,1660,5,2018-02-07 11:25:10.628434,5,2018-02-07 11:25:10.628199,
4597,132,10002347,AF/IN,1592,BF/IN,1672,5,2018-02-07 11:25:10.670499,5,2018-02-07 11:25:10.670090,
4598,132,10008554,AF/IN,1682,BF/IN,1700,5,2018-02-07 11:25:10.740252,5,2018-02-07 11:25:10.740016,
4599,132,10000134,AF/IN,1596,BF/IN,1671,5,2018-02-07 11:25:10.769010,5,2018-02-07 11:25:10.768672,
4600,132,10011256,AF/IN,1697,BF/IN,1700,5,2018-02-07 11:25:10.775457,5,2018-02-07 11:25:10.775277,
4601,132,10009327,AF/IN,1595,BF/IN,1677,5,2018-02-07 11:25:10.780420,5,2018-02-07 11:25:10.780223,
4602,132,10008416,AF/IN,1680,BF/IN,1700,5,2018-02-07 11:25:10.785099,5,2018-02-07 11:25:10.784974,
4603,132,10011493,AF/IN,1697,BF/IN,1700,5,2018-02-07 11:25:10.789684,5,2018-02-07 11:25:10.789549,
4604,132,10010030,AF/IN,1590,BF/IN,1662,5,2018-02-07 11:25:10.794068,5,2018-02-07 11:25:10.793902,
4605,132,10010909,AF/IN,1652,BF/IN,1700,5,2018-02-07 11:25:10.801441,5,2018-02-07 11:25:10.801202,
4606,132,10009522,AF/IN,1665,BF/IN,1700,5,2018-02-07 11:25:10.808560,5,2018-02-07 11:25:10.808341,
4607,132,10002730,AF/IN,1592,BF/IN,1679,5,2018-02-07 11:25:10.815884,5,2018-02-07 11:25:10.815707,
4608,132,10007509,AF/IN,1656,BF/IN,1700,5,2018-02-07 11:25:10.822885,5,2018-02-07 11:25:10.822706,
4609,132,10006313,AF/IN,1621,BF/IN,1700,5,2018-02-07 11:25:10.828939,5,2018-02-07 11:25:10.828752,
4610,132,10010999,AF/IN,1635,BF/IN,1677,5,2018-02-07 11:25:10.836901,5,2018-02-07 11:25:10.836594,
4611,132,10008418,AF/IN,1585,BF/IN,1658,5,2018-02-07 11:25:10.844935,5,2018-02-07 11:25:10.844673,
4612,132,10005028,AF/IN,1580,BF/IN,1647,5,2018-02-07 11:25:10.855813,5,2018-02-07 11:25:10.855563,
4613,132,10008132,AF/IN,1593,BF/IN,1682,5,2018-02-07 11:25:10.864308,5,2018-02-07 11:25:10.863951,
4614,132,10007312,AF/IN,1640,BF/IN,1691,5,2018-02-07 11:25:10.875975,5,2018-02-07 11:25:10.875526,
4615,132,10005036,AF/IN,1593,BF/IN,1677,5,2018-02-07 11:25:10.885693,5,2018-02-07 11:25:10.885348,
4616,132,10012994,AF/IN,1580,BF/IN,1619,5,2018-02-07 11:25:10.894371,5,2018-02-07 11:25:10.894077,
4617,132,10009117,AF/IN,1592,BF/IN,1636,5,2018-02-07 11:25:10.914518,5,2018-02-07 11:25:10.914213,
4618,132,10007604,AF/IN,1584,BF/IN,1653,5,2018-02-07 11:25:10.923088,5,2018-02-07 11:25:10.922859,
4619,132,10010723,AF/IN,1594,BF/IN,1633,5,2018-02-07 11:25:10.940723,5,2018-02-07 11:25:10.940498,
4620,132,10012757,AF/IN,1592,BF/IN,1679,5,2018-02-07 11:25:10.945982,5,2018-02-07 11:25:10.945873,
4621,132,10012769,AF/IN,1585,BF/IN,1617,5,2018-02-07 11:25:10.950855,5,2018-02-07 11:25:10.950655,
4622,132,10054871,AF/IN,1694,BF/IN,1700,5,2018-02-07 11:36:19.375257,5,2018-02-07 11:36:19.375040,
4623,116,10054963,AF/IN,1610,BF/IN,1610,5,2018-02-07 15:37:21.016708,5,2018-02-07 15:37:21.016221,
4624,132,10009531,AF/IN,1644,BF/IN,1700,5,2018-02-07 16:17:30.174963,5,2018-02-07 16:17:30.174501,
4625,120,10005852,CA,1565,BF/IN,1588,559,2018-02-08 05:11:39.896016,5,2018-02-08 16:19:37.018524,
4626,120,10000898,AF/IN,1660,BF/IN,1689,5,2018-02-08 16:28:34.626551,5,2018-02-08 16:28:34.626184,
4627,116,10054969,AF/IN,1641,BF/IN,1644,5,2018-02-08 16:43:14.665552,5,2018-02-08 16:43:14.665267,
4628,116,10054967,AF/IN,1639,BF/IN,1667,5,2018-02-08 16:44:53.929746,5,2018-02-08 16:44:53.929529,
4629,131,10008901,AF/IN,1564,BF/IN,1581,5,2018-02-08 17:01:08.029093,5,2018-02-08 17:01:08.028122,"Kennedy, R. (2004-09-23). North, George (fl. 1561–1581), translator. Oxford Dictionary of National Biography. Retrieved 8 Feb. 2018."
4630,133,10008274,AF/IN,1503,BF/IN,1613,5,2018-02-08 19:20:30.292312,5,2018-02-08 19:20:30.291999,
4631,133,10001102,AF/IN,1669,BF/IN,1700,5,2018-02-08 19:20:30.316024,5,2018-02-08 19:20:30.315758,
4632,133,10000319,AF/IN,1614,BF/IN,1650,5,2018-02-08 19:20:30.327560,5,2018-02-08 19:20:30.327251,
4633,133,10000428,AF/IN,1556,BF/IN,1605,5,2018-02-08 19:20:30.357386,5,2018-02-08 19:20:30.357090,
4634,133,10010625,AF/IN,1666,BF/IN,1684,5,2018-02-08 19:20:30.367552,5,2018-02-08 19:20:30.367339,
4635,133,10012467,AF/IN,1559,BF/IN,1669,5,2018-02-08 19:20:30.377703,5,2018-02-08 19:20:30.377479,
4636,133,10008656,AF/IN,1642,BF/IN,1654,5,2018-02-08 19:20:30.388627,5,2018-02-08 19:20:30.388362,
4637,133,10012431,AF/IN,1541,BF/IN,1651,5,2018-02-08 19:20:30.400160,5,2018-02-08 19:20:30.399921,
4638,133,10004460,AF/IN,1629,BF/IN,1700,5,2018-02-08 19:20:30.409861,5,2018-02-08 19:20:30.409654,
4639,133,10007237,AF/IN,1631,BF/IN,1655,5,2018-02-08 19:20:30.522518,5,2018-02-08 19:20:30.522304,
4640,133,10008083,AF/IN,1657,BF/IN,1700,5,2018-02-08 19:20:30.533130,5,2018-02-08 19:20:30.532878,
4641,133,10008321,AF/IN,1670,BF/IN,1700,5,2018-02-08 19:20:30.540921,5,2018-02-08 19:20:30.540654,
4642,133,10011084,AF/IN,1522,BF/IN,1632,5,2018-02-08 19:20:30.551414,5,2018-02-08 19:20:30.551127,
4643,133,10011434,AF/IN,1663,BF/IN,1700,5,2018-02-08 19:20:30.566688,5,2018-02-08 19:20:30.566410,
4644,133,10008108,AF/IN,1668,BF/IN,1700,5,2018-02-08 19:20:30.584670,5,2018-02-08 19:20:30.584392,
4645,133,10008856,AF/IN,1592,BF/IN,1616,5,2018-02-08 19:20:30.606514,5,2018-02-08 19:20:30.606238,
4646,133,10011440,AF/IN,1593,BF/IN,1684,5,2018-02-08 19:20:30.618355,5,2018-02-08 19:20:30.618092,
4647,133,10008721,AF/IN,1620,BF/IN,1678,5,2018-02-08 19:20:30.636531,5,2018-02-08 19:20:30.636247,
4648,133,10011513,AF/IN,1596,BF/IN,1700,5,2018-02-08 19:20:30.647439,5,2018-02-08 19:20:30.647116,
4649,133,10001854,AF/IN,1610,BF/IN,1649,5,2018-02-08 19:20:30.658377,5,2018-02-08 19:20:30.658060,
4650,133,10011703,AF/IN,1555,BF/IN,1665,5,2018-02-08 19:20:30.672633,5,2018-02-08 19:20:30.672378,
4651,133,10009180,AF/IN,1647,BF/IN,1700,5,2018-02-08 19:20:30.684545,5,2018-02-08 19:20:30.684310,
4652,133,10002394,AF/IN,1616,BF/IN,1672,5,2018-02-08 19:20:30.694331,5,2018-02-08 19:20:30.694054,
4653,133,10007003,AF/IN,1543,BF/IN,1592,5,2018-02-08 19:20:30.703788,5,2018-02-08 19:20:30.703493,
4654,133,10005358,AF/IN,1633,BF/IN,1685,5,2018-02-08 19:20:30.717436,5,2018-02-08 19:20:30.717121,
4655,133,10009186,AF/IN,1625,BF/IN,1663,5,2018-02-08 19:20:30.744581,5,2018-02-08 19:20:30.744227,
4656,133,10003389,AF/IN,1572,BF/IN,1632,5,2018-02-08 19:20:30.757248,5,2018-02-08 19:20:30.756893,
